"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S770","2019-07-26 13:00:00","375.000","115.000","0.400","30.100","0.770","964.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.400",""
"C0X230","2019-07-26 13:00:00","29.000","281.000","3.100","31.900","0.670","1004.700","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.500",""
"C0B010","2019-07-26 13:00:00","38.000","5.000","4.100","32.500","0.660","999.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.300",""
"C0R490","2019-07-26 13:00:00","49.000","259.000","5.100","32.800","0.640","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.400",""
"C0V440","2019-07-26 13:00:00","27.000","310.000","1.600","33.500","0.580","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0SA40","2019-07-26 13:00:00","200.000","180.000","2.000","31.800","0.670","984.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.600",""
"C0Z280","2019-07-26 13:00:00","224.000","104.000","2.700","31.500","0.640","982.100","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.200",""
"C0Z070","2019-07-26 13:00:00","247.000","18.000","0.500","33.200","0.630","978.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.600",""
"C0T9N0","2019-07-26 13:00:00","261.000","343.000","2.300","33.700","0.570","976.900","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","23.800",""
"C0K470","2019-07-26 13:00:00","97.000","224.000","2.600","32.900","0.600","995.200","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.000",""
"C0H9C0","2019-07-26 13:00:00","3402.000","0.000","0.200","12.600","0.980","677.800","-99.000","0.000","-99.000","-99.000","-99.000","15.900","","8.600",""
"C0U780","2019-07-26 13:00:00","15.000","88.000","1.400","33.300","0.550","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.700",""
"C0U760","2019-07-26 13:00:00","22.000","122.000","1.100","32.900","0.650","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.300",""
"C0X290","2019-07-26 13:00:00","10.000","268.000","2.300","31.600","0.720","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","27.500",""
"C0R420","2019-07-26 13:00:00","504.000","61.000","1.000","27.200","-99.000","946.700","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","22.200",""
"C0E830","2019-07-26 13:00:00","37.000","247.000","3.800","32.400","0.640","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","28.300",""
"C0K330","2019-07-26 13:00:00","38.000","256.000","1.800","34.700","0.560","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.000",""
"C0M660","2019-07-26 13:00:00","40.000","254.000","3.900","32.900","0.610","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.900",""
"C0D580","2019-07-26 13:00:00","120.000","285.000","0.800","31.900","0.720","992.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.900",""
"C0R640","2019-07-26 13:00:00","21.000","280.000","4.800","31.100","0.760","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.500",""
"C0E810","2019-07-26 13:00:00","53.000","221.000","2.000","33.600","0.680","1000.600","-99.000","0.000","7.500","289.000","","34.100","","26.100",""
"C0G830","2019-07-26 13:00:00","27.000","234.000","3.700","33.200","0.650","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.900",""
"C0A550","2019-07-26 13:00:00","422.000","0.000","0.000","30.100","0.800","960.900","-99.000","0.500","-99.000","-99.000","-99.000","30.100","","22.600",""
"C0G750","2019-07-26 13:00:00","31.000","225.000","1.800","33.900","0.580","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.800",""
"C0Z270","2019-07-26 13:00:00","343.000","83.000","2.200","28.500","0.840","969.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.400",""
"C0UA30","2019-07-26 13:00:00","1397.000","246.000","0.300","22.900","0.990","858.600","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","19.400",""
"C0I080","2019-07-26 13:00:00","536.000","330.000","0.700","31.400","0.620","950.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","23.500",""
"C0UA00","2019-07-26 13:00:00","392.000","348.000","1.100","33.700","0.940","963.800","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","22.700",""
"C0AD40","2019-07-26 13:00:00","32.000","10.000","1.400","35.000","0.500","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","25.500",""
"C0S660","2019-07-26 13:00:00","794.000","94.000","1.600","27.000","0.700","921.500","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","19.900",""
"C0M640","2019-07-26 13:00:00","155.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0UA10","2019-07-26 13:00:00","1711.000","0.000","0.000","21.700","1.000","830.600","-99.000","0.500","-99.000","-99.000","-99.000","23.600","","16.000",""
"C0V770","2019-07-26 13:00:00","26.000","265.000","1.700","33.000","0.610","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.200",""
"C0E730","2019-07-26 13:00:00","26.000","271.000","0.900","34.400","0.580","1001.500","-99.000","0.000","7.000","304.000","","35.600","","26.700",""
"C0V810","2019-07-26 13:00:00","32.000","290.000","3.600","30.800","0.770","1001.900","-99.000","3.000","-99.000","-99.000","-99.000","31.200","","26.900",""
"C0A9C0","2019-07-26 13:00:00","35.000","289.000","2.300","34.600","0.580","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.000",""
"C0X310","2019-07-26 13:00:00","9.000","239.000","3.400","31.500","0.740","1006.600","-99.000","8.500","-99.000","-99.000","-99.000","31.500","","25.900",""
"C0K280","2019-07-26 13:00:00","23.000","246.000","3.300","33.400","0.660","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.700",""
"C0M650","2019-07-26 13:00:00","20.000","236.000","1.300","32.700","0.650","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.700",""
"C0D570","2019-07-26 13:00:00","15.000","254.000","1.300","32.700","0.690","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.100",""
"C0M710","2019-07-26 13:00:00","15.000","228.000","1.400","31.600","0.700","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.900",""
"C0V490","2019-07-26 13:00:00","20.000","226.000","1.400","31.900","0.800","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.900",""
"C0E870","2019-07-26 13:00:00","34.000","254.000","4.900","33.100","0.620","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","27.900",""
"C0M800","2019-07-26 13:00:00","440.000","201.000","1.300","30.800","0.600","958.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0A570","2019-07-26 13:00:00","360.000","326.000","0.600","31.700","0.650","966.500","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","22.500",""
"C0S790","2019-07-26 13:00:00","236.000","106.000","0.700","32.100","0.690","981.600","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.800",""
"C0D590","2019-07-26 13:00:00","143.000","205.000","1.500","32.000","0.680","990.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.300",""
"C0U990","2019-07-26 13:00:00","31.000","44.000","3.100","32.100","0.640","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.600",""
"C0M700","2019-07-26 13:00:00","150.000","237.000","2.000","32.800","0.610","990.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.600",""
"C0A970","2019-07-26 13:00:00","96.000","174.000","7.000","30.700","0.750","996.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.200",""
"CM0110","2019-07-26 13:00:00","7.000","262.000","3.600","32.300","0.590","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.700",""
"C0S940","2019-07-26 13:00:00","150.000","32.000","2.000","32.000","0.740","989.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.400",""
"C0X250","2019-07-26 13:00:00","33.000","241.000","2.300","32.600","0.630","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.100",""
"C0K520","2019-07-26 13:00:00","10.000","245.000","1.600","32.600","0.610","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.700",""
"C0Z200","2019-07-26 13:00:00","153.000","68.000","2.900","31.600","0.680","990.300","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.600",""
"C0V740","2019-07-26 13:00:00","60.000","273.000","1.000","33.500","0.560","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.600",""
"C0V790","2019-07-26 13:00:00","410.000","232.000","3.400","31.400","0.620","960.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0G860","2019-07-26 13:00:00","45.000","232.000","2.700","33.800","0.540","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.700",""
"C0F0A0","2019-07-26 13:00:00","3587.000","46.000","2.200","9.700","1.000","664.900","-99.000","2.000","-99.000","-99.000","-99.000","12.100","","5.600",""
"C0Z250","2019-07-26 13:00:00","1124.000","0.000","0.000","24.900","0.910","887.100","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","19.800",""
"C0K440","2019-07-26 13:00:00","35.000","221.000","2.000","33.500","0.610","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.400",""
"C0T900","2019-07-26 13:00:00","160.000","96.000","2.100","31.300","0.660","987.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.600",""
"C0F9V0","2019-07-26 13:00:00","525.000","245.000","4.300","31.400","0.640","949.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.400",""
"C0UA20","2019-07-26 13:00:00","2619.000","317.000","0.700","15.700","0.920","738.000","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","11.600",""
"C0M850","2019-07-26 13:00:00","695.000","0.000","0.100","28.600","0.770","930.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","22.400",""
"C0G790","2019-07-26 13:00:00","27.000","271.000","1.700","35.900","0.570","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","36.000","","27.500",""
"C0C620","2019-07-26 13:00:00","19.000","242.000","2.400","34.700","0.630","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","26.300",""
"C0I360","2019-07-26 13:00:00","300.000","271.000","3.300","30.900","0.640","972.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.800",""
"C0R370","2019-07-26 13:00:00","55.000","276.000","0.300","30.800","-99.000","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.800",""
"C0M810","2019-07-26 13:00:00","1354.000","337.000","1.200","22.600","0.860","863.500","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","19.100",""
"C0AC80","2019-07-26 13:00:00","40.000","139.000","1.800","35.000","0.520","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","25.200",""
"CM0140","2019-07-26 13:00:00","26.000","128.000","0.900","31.400","0.690","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","28.000",""
"C0SA20","2019-07-26 13:00:00","857.000","100.000","0.800","25.700","0.830","913.900","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","21.400",""
"C0K490","2019-07-26 13:00:00","91.000","261.000","1.700","32.900","0.620","995.700","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.300",""
"C0V820","2019-07-26 13:00:00","441.000","197.000","1.200","31.300","0.620","960.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","23.600",""
"C0S810","2019-07-26 13:00:00","65.000","155.000","0.900","32.500","0.720","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.400",""
"C0Z330","2019-07-26 13:00:00","488.000","41.000","0.900","31.100","0.620","954.300","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","23.100",""
"C0E590","2019-07-26 13:00:00","40.000","242.000","1.900","33.100","0.680","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.700",""
"C0D540","2019-07-26 13:00:00","227.000","275.000","0.700","33.600","0.560","981.500","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","23.600",""
"C0K420","2019-07-26 13:00:00","42.000","256.000","1.800","34.100","0.540","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.800",""
"C0Z180","2019-07-26 13:00:00","34.000","84.000","2.000","30.700","0.720","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.300",""
"C0AD10","2019-07-26 13:00:00","27.000","266.000","3.300","31.300","0.730","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","28.100",""
"C0M720","2019-07-26 13:00:00","225.000","242.000","0.800","32.100","0.590","981.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.100",""
"C0V450","2019-07-26 13:00:00","51.000","284.000","3.300","32.200","0.640","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.000",""
"C0R280","2019-07-26 13:00:00","242.000","257.000","1.400","30.100","-99.000","979.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.000",""
"C0E610","2019-07-26 13:00:00","850.000","259.000","0.400","28.800","0.690","915.600","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","21.400",""
"C0V610","2019-07-26 13:00:00","22.000","261.000","3.400","31.700","0.730","1004.100","-99.000","10.500","-99.000","-99.000","-99.000","31.800","","26.800",""
"C0Z310","2019-07-26 13:00:00","59.000","157.000","0.400","29.400","0.890","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.400",""
"C0S700","2019-07-26 13:00:00","507.000","72.000","1.700","28.600","0.780","952.000","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","23.000",""
"C0T9G0","2019-07-26 13:00:00","605.000","44.000","1.700","27.500","0.990","942.600","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.300",""
"C0U520","2019-07-26 13:00:00","517.000","0.000","0.000","30.200","0.960","952.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","22.200",""
"C0E750","2019-07-26 13:00:00","62.000","259.000","4.200","32.600","0.640","998.000","-99.000","0.000","10.500","275.000","","33.500","","27.900",""
"C0R400","2019-07-26 13:00:00","15.000","262.000","1.300","34.400","-99.000","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","25.500",""
"C0G660","2019-07-26 13:00:00","27.000","258.000","3.800","34.000","0.630","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.600",""
"C0W140","2019-07-26 13:00:00","21.000","193.000","3.400","31.800","0.720","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.900",""
"C0U720","2019-07-26 13:00:00","1260.000","21.000","2.500","27.200","0.690","884.100","-99.000","0.500","-99.000","-99.000","-99.000","28.800","","20.000",""
"C0X150","2019-07-26 13:00:00","18.000","264.000","3.300","33.000","0.640","1005.800","-99.000","0.500","-99.000","-99.000","-99.000","33.000","","26.500",""
"C0Z050","2019-07-26 13:00:00","830.000","0.000","0.000","25.800","0.800","918.700","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0I490","2019-07-26 13:00:00","1601.000","246.000","3.500","22.700","0.990","840.000","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","17.500",""
"C0I090","2019-07-26 13:00:00","910.000","304.000","1.400","27.100","0.800","909.700","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","21.200",""
"C0X240","2019-07-26 13:00:00","394.000","360.000","0.700","30.100","0.700","964.000","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","22.700",""
"C0S990","2019-07-26 13:00:00","409.000","98.000","2.400","28.200","0.810","961.800","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.900",""
"C0E850","2019-07-26 13:00:00","104.000","271.000","2.200","33.000","0.680","993.500","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.600",""
"C0T9B0","2019-07-26 13:00:00","558.000","131.000","0.800","25.500","0.930","947.100","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","23.100",""
"C0G650","2019-07-26 13:00:00","34.000","0.000","0.100","34.800","0.560","1001.900","-99.000","0.000","5.900","153.000","","35.100","","26.900",""
"C0K580","2019-07-26 13:00:00","26.000","227.000","2.900","33.400","0.590","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.700",""
"C0X050","2019-07-26 13:00:00","25.000","284.000","3.500","34.100","0.600","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.100",""
"CM0100","2019-07-26 13:00:00","25.000","211.000","3.900","32.400","0.610","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.800",""
"C0AC70","2019-07-26 13:00:00","71.000","276.000","1.000","35.000","0.520","997.800","-99.000","0.000","-99.000","-99.000","-99.000","36.100","","26.800",""
"CM0130","2019-07-26 13:00:00","11.000","233.000","3.400","30.800","0.740","1006.400","-99.000","3.500","-99.000","-99.000","-99.000","30.900","","27.000",""
"C0W110","2019-07-26 13:00:00","16.000","191.000","5.800","-99.000","-99.000","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-07-26 13:00:00","28.000","283.000","2.700","32.800","0.650","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.800",""
"C0R100","2019-07-26 13:00:00","1006.000","238.000","1.300","25.100","0.830","899.900","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","19.400",""
"C0C700","2019-07-26 13:00:00","151.000","282.000","2.000","33.000","0.630","989.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","27.300",""
"C0W130","2019-07-26 13:00:00","18.000","192.000","2.400","29.900","0.820","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","27.600",""
"C0F9R0","2019-07-26 13:00:00","20.000","280.000","4.500","32.500","0.860","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.700",""
"C0G780","2019-07-26 13:00:00","27.000","258.000","3.700","32.800","0.640","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","28.100",""
"C0C590","2019-07-26 13:00:00","72.000","267.000","1.900","33.000","0.640","997.000","-99.000","0.000","8.000","221.000","","33.500","","26.600",""
"C0I520","2019-07-26 13:00:00","3860.000","-99.000","-99.000","10.100","0.870","643.000","-99.000","-99.000","-99.000","-99.000","-99.000","11.800","","6.700",""
"C0E530","2019-07-26 13:00:00","341.000","241.000","1.800","31.400","0.730","968.300","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.200",""
"C0M790","2019-07-26 13:00:00","15.000","251.000","2.900","32.900","0.600","1003.600","-99.000","0.000","8.000","272.000","","33.300","","27.200",""
"C0R130","2019-07-26 13:00:00","1040.000","257.000","1.000","25.200","0.840","893.800","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","20.300",""
"C0AH30","2019-07-26 13:00:00","755.000","18.000","1.800","27.600","0.870","924.100","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","22.700",""
"C0X170","2019-07-26 13:00:00","50.000","290.000","2.100","33.800","0.580","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","26.400",""
"C0K291","2019-07-26 13:00:00","8.000","227.000","2.700","31.900","0.720","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.200",""
"C0D480","2019-07-26 13:00:00","223.000","0.000","0.000","32.100","0.690","980.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.800",""
"C0F0C0","2019-07-26 13:00:00","983.000","175.000","0.500","25.700","0.890","900.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","20.400",""
"C0U860","2019-07-26 13:00:00","5.000","120.000","2.000","32.200","0.710","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.800",""
"C0UA50","2019-07-26 13:00:00","808.000","186.000","0.900","26.400","0.990","919.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.000",""
"C0T960","2019-07-26 13:00:00","120.000","67.000","1.500","33.300","0.670","993.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.400",""
"C0SA80","2019-07-26 13:00:00","136.000","47.000","2.700","30.800","0.660","990.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0E780","2019-07-26 13:00:00","160.000","283.000","1.400","33.900","0.640","987.800","-99.000","0.000","6.600","273.000","","34.000","","26.700",""
"C0F9Q0","2019-07-26 13:00:00","149.000","257.000","4.800","32.300","0.760","988.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.400",""
"C0F9X0","2019-07-26 13:00:00","166.000","298.000","2.800","30.800","0.730","988.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.600",""
"C0F0D0","2019-07-26 13:00:00","3171.000","292.000","0.400","12.200","1.000","698.600","-99.000","2.500","-99.000","-99.000","-99.000","17.600","","8.500",""
"C0S730","2019-07-26 13:00:00","110.000","267.000","2.200","30.800","0.740","994.100","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.300",""
"C0T790","2019-07-26 13:00:00","2830.000","121.000","2.300","15.000","0.890","727.300","-99.000","0.000","-99.000","-99.000","-99.000","19.600","","10.500",""
"C0M830","2019-07-26 13:00:00","540.000","330.000","2.200","29.500","0.760","948.600","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","23.200",""
"C0K530","2019-07-26 13:00:00","12.000","245.000","3.200","31.600","0.700","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.000",""
"C0G850","2019-07-26 13:00:00","62.000","253.000","1.900","35.100","0.540","998.500","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","28.400",""
"C0M780","2019-07-26 13:00:00","30.000","281.000","3.300","32.300","0.630","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0V360","2019-07-26 13:00:00","94.000","300.000","1.700","34.900","0.550","996.100","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.100",""
"C0K510","2019-07-26 13:00:00","10.000","237.000","3.500","32.400","0.640","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.000",""
"C0R380","2019-07-26 13:00:00","2.000","282.000","1.000","32.300","-99.000","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.600",""
"C0D650","2019-07-26 13:00:00","97.000","257.000","3.900","31.800","0.660","995.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.300",""
"C0V630","2019-07-26 13:00:00","19.000","263.000","1.400","32.600","0.680","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.400",""
"C0U910","2019-07-26 13:00:00","17.000","67.000","1.300","32.800","0.570","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.600",""
"C0U600","2019-07-26 13:00:00","10.000","100.000","1.300","30.900","0.730","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.200",""
"C0G820","2019-07-26 13:00:00","29.000","249.000","1.900","34.300","0.650","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.800",""
"C0R590","2019-07-26 13:00:00","72.000","277.000","3.600","32.700","0.650","998.200","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.000",""
"C0A9E0","2019-07-26 13:00:00","26.000","341.000","3.900","33.400","0.620","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","27.900",""
"C0R480","2019-07-26 13:00:00","57.000","298.000","2.500","33.500","0.600","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.000",""
"C0X300","2019-07-26 13:00:00","70.000","274.000","1.400","32.400","0.620","998.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.600",""
"C0U970","2019-07-26 13:00:00","7.000","120.000","3.200","31.600","0.720","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.100",""
"C0M750","2019-07-26 13:00:00","10.000","250.000","2.400","31.300","0.720","1005.500","-99.000","0.500","-99.000","-99.000","-99.000","31.900","","27.800",""
"C0I110","2019-07-26 13:00:00","161.000","255.000","1.300","32.900","0.990","988.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.300",""
"C0V370","2019-07-26 13:00:00","74.000","266.000","1.000","31.900","0.720","998.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.000",""
"C0C690","2019-07-26 13:00:00","242.000","311.000","1.600","32.600","0.570","979.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.800",""
"C0A540","2019-07-26 13:00:00","401.000","159.000","0.900","29.200","0.800","958.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","22.200",""
"C0H950","2019-07-26 13:00:00","192.000","214.000","0.700","33.500","0.590","985.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.300",""
"C0R360","2019-07-26 13:00:00","20.000","274.000","3.400","31.600","-99.000","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.400",""
"C0O960","2019-07-26 13:00:00","112.000","257.000","1.900","29.300","0.720","994.000","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.500",""
"C0AH10","2019-07-26 13:00:00","30.000","32.000","3.100","34.600","0.570","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","27.300",""
"C0X210","2019-07-26 13:00:00","38.000","270.000","2.900","32.800","0.630","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.800",""
"C0D430","2019-07-26 13:00:00","87.000","0.000","0.000","33.900","0.670","994.800","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.200",""
"C0AD30","2019-07-26 13:00:00","20.000","7.000","1.200","34.900","0.580","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.700",""
"C0R240","2019-07-26 13:00:00","87.000","261.000","2.300","32.700","0.680","996.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.200",""
"C0U960","2019-07-26 13:00:00","1885.000","9.000","2.300","21.100","0.840","812.700","-99.000","0.500","-99.000","-99.000","-99.000","25.000","","13.600",""
"C0T9E0","2019-07-26 13:00:00","415.000","89.000","0.700","29.800","0.730","962.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","23.700",""
"C0D550","2019-07-26 13:00:00","1956.000","0.000","0.000","18.900","0.950","810.100","-99.000","2.000","-99.000","-99.000","-99.000","23.600","","16.000",""
"C0C630","2019-07-26 13:00:00","209.000","262.000","2.500","32.500","0.560","982.500","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.600",""
"C0I530","2019-07-26 13:00:00","3014.000","222.000","1.900","12.100","0.990","702.600","-99.000","0.000","-99.000","-99.000","-99.000","13.700","","9.700",""
"C0A880","2019-07-26 13:00:00","6.000","140.000","2.300","31.900","0.690","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.300",""
"C0S950","2019-07-26 13:00:00","415.000","123.000","1.700","29.100","0.780","960.000","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","23.700",""
"C0X190","2019-07-26 13:00:00","10.000","247.000","2.100","32.300","0.730","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.800",""
"C0A560","2019-07-26 13:00:00","405.000","186.000","0.500","31.600","0.780","960.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","21.400",""
